video_title,author,comment_text
I bought the CHEAPEST Tech in India!,@youngprince_7868,u look good in a sunah  suit lol
I bought the CHEAPEST Tech in India!,@maxie_boi1029,colourgrading a bit off or just me?
I bought the CHEAPEST Tech in India!,@jugalriya8104,U have got to meet your fans if u r in Mumbai... What do you say
I bought the CHEAPEST Tech in India!,@Aryan_Kamal,"From The River To The Sea, Free PALESTINE !!! 🍉🇵🇸🍉"
I bought the CHEAPEST Tech in India!,@rushikeshdube1318,He&#39;s getting married y&#39;all.<br>This video is the proof
I bought the CHEAPEST Tech in India!,@lalitjfk8878,Buddha on the wall is absolutely stunning ❤️
I bought the CHEAPEST Tech in India!,@piyushsawant5394,Plot twist: more than half the products are made in china 💀
I bought the CHEAPEST Tech in India!,@fake3187,typical english mindset vid
I bought the CHEAPEST Tech in India!,@shan_who,Bro ate uncooked roti and approved it as well💀
I bought the CHEAPEST Tech in India!,@javedahmed5331,I am from pakistan arun you should visit it<br>It has the most unreal tech you could ever see<br>We rely on Chinese brand <br>It is very hard to get a branded tech item<br>If any Pakistani started watching your videos he would say that you are from the future<br>Btw any Pakistani please agree
I bought the CHEAPEST Tech in India!,@itz.leo10,❤❤❤
I bought the CHEAPEST Tech in India!,@josethomas638,Many of those items were made in china. Including the iPhone case.
I bought the CHEAPEST Tech in India!,@AFFAIRZCURRENT,Protonic is good tech company ❤
I bought the CHEAPEST Tech in India!,@M1551NGN0,Arun bro visiting his roots is so fulfilling to see❤
I bought the CHEAPEST Tech in India!,@dropkickthedead,Lets just ignore the economics and politics that goes into making this possible...
I bought the CHEAPEST Tech in India!,@pranaythammineni256,Never seen Arun give such high scores for gadgets like ever never ever!!! 🥳🥳🥳🥳
I bought the CHEAPEST Tech in India!,@blobsterbthereal9654,"dude pls visit kerela&gt;,I BEG U"
I bought the CHEAPEST Tech in India!,@i-own_slav,Bro can&#39;t live without rick rolling us 💀💀
I bought the CHEAPEST Tech in India!,@gvideulus,🇮🇳🇮🇳🇮🇳
I bought the CHEAPEST Tech in India!,@athharvamore,"No hate brother the India&#39;s map used at <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=441"">7:21</a> is wrong either fix it or just cut it. We as Indians are more sentimental towards the northern part. The one&#39;s which is chopped of in the video. So yeah please do the needful."
I bought the CHEAPEST Tech in India!,@aetern834,"<b>Me enabling subtitles because I don&#39;t know the language</b><br>The subtitles: <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=870"">14:30</a>"
I bought the CHEAPEST Tech in India!,@monkeop777,Arun is casually appreciating aman gupta!!
I bought the CHEAPEST Tech in India!,@splaturials9156,Just STOP USING TEMU
I bought the CHEAPEST Tech in India!,@middlemangaming1137,You know that masseuse saw the setup and thought something completely different then just massaging. Lol
I bought the CHEAPEST Tech in India!,@RunThatRC,You got me with the being liberal with taking them out the box and that clip you added was it for me 😅. Hilarious!
I bought the CHEAPEST Tech in India!,@Ravenspam,"Apple doesn&#39;t see it as a privacy risk to record phone calls, the EU probably does. It&#39;s mandatory here to notify a caller they&#39;re being recorded."
I bought the CHEAPEST Tech in India!,@speedjunkie7758,Idk but Shalwar Kameez is a vibe in Indo-Pak subcontinent
I bought the CHEAPEST Tech in India!,@Ghost_Rider_54,You Ruined this video by Bringing that Dabbe wala Guruji in it 😢.
I bought the CHEAPEST Tech in India!,@rajsaurabh228,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=77"">1:17</a> TFAR"
I bought the CHEAPEST Tech in India!,@nishchayranjan5771,Bro can review gadgets but not make a roti 😂 Loved the effort ❤
I bought the CHEAPEST Tech in India!,@masterphoenix258,his hindi 🤌👍
I bought the CHEAPEST Tech in India!,@sdbegotist,Justice for Milo
I bought the CHEAPEST Tech in India!,@dlkingdom7583,Come to sri lanka oneday🎉
I bought the CHEAPEST Tech in India!,@harshthakur3137,He is showing india&#39;s distorted map
I bought the CHEAPEST Tech in India!,@techcare4352,Its amaizing how he goes out of his way to give us the best. thanx Arun
I bought the CHEAPEST Tech in India!,@mybrorain3235,the air force jordan low 1&#39;s 😭😭😭
I bought the CHEAPEST Tech in India!,@Raycrazy-Studios-YT,Fard
I bought the CHEAPEST Tech in India!,@JustPip2050,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1548"">25:48</a> eyes"
I bought the CHEAPEST Tech in India!,@adityagoswami3524,"bro doesn&#39;t know indians have a mod for everything name it Spotify, youtube ads and especially VPNs probably someone has the mod of surfshark!!!"
I bought the CHEAPEST Tech in India!,@mohdwira3395,"in <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1119"">18:39</a> are you making roti or roti canai????"
I bought the CHEAPEST Tech in India!,@raajasmulye7559,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=2087"">34:47</a> OMG, THANK YOU Arun for reviewing the phone I use ❤"
I bought the CHEAPEST Tech in India!,@w.a.y.l.o3770,333k in 1 hour is crazy 💀💀💀
I bought the CHEAPEST Tech in India!,@samk1724,For most Indians these are expensive
I bought the CHEAPEST Tech in India!,@adityanarayan1945,No rotis were harmed in this video🤣
I bought the CHEAPEST Tech in India!,@ishfaqzaman9670,Most of these products are Chinese though
I bought the CHEAPEST Tech in India!,@atharvapingale3515,bro bodied boat
I bought the CHEAPEST Tech in India!,@RoyalWingsGamer,That boat ⛵ speaker is not original 😅
I bought the CHEAPEST Tech in India!,@jmvchak,"The Galaxy M is also selling here in Brazil, we have the M34 and others"
I bought the CHEAPEST Tech in India!,@Technocrat.,"Can someone tell Elon Musk, that Batteries are the easiest and cheapest thing to upgrade!!!!"
I bought the CHEAPEST Tech in India!,@iuhere,i just wish you had someone else to colaborate with.
I bought the CHEAPEST Tech in India!,@Misterred-GW2,How come you haven&#39;t uploaded any vision Pro content?
I bought the CHEAPEST Tech in India!,@mridamroy2069,bro came back to his home land
I bought the CHEAPEST Tech in India!,@deleted-something,Lol
I bought the CHEAPEST Tech in India!,@Street_Deluxe,10k subscribers and lll do a cheap car challenge
I bought the CHEAPEST Tech in India!,@gunngunn6763,what is this place??
I bought the CHEAPEST Tech in India!,@amritsingh0,love the way you explained jugaad
I bought the CHEAPEST Tech in India!,@REDX_69,The man shown is wrong. Please take a look at it.
I bought the CHEAPEST Tech in India!,@thef1obsessed,I live 5 minutes away from Nehru Place lol
I bought the CHEAPEST Tech in India!,@supriyopal5600,I thought it would be technical guruji.😊
I bought the CHEAPEST Tech in India!,@krishramesh779,"Wait wait, It&#39;s surprising that you got surprised at <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1787"">29:47</a> 😅. Because, wasn&#39;t it obvious from the start that the majority of the products that you had purchased are just imported from China?"
I bought the CHEAPEST Tech in India!,@KickingPanda773ALT,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1660"">27:40</a> its from nachosimage retropie in case you were wondering"
I bought the CHEAPEST Tech in India!,@tanaygajbhiye2570,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1500"">25:00</a> no one in world eats roti as it is alone 😂😂"
I bought the CHEAPEST Tech in India!,@navbooty,Video 9/10 cooking 1/10
I bought the CHEAPEST Tech in India!,@suishaw4256,Im pretty amazed and kind of jelous at the same time of the UNDER 10 MINUTE DELIVERY SERVICE.  <br><br>Great job guys 👏 👏
I bought the CHEAPEST Tech in India!,@dilpreet7311,I like he eaten that chapati 😂 i would neverrrr eat that infact i can make better rotis than that 😂
I bought the CHEAPEST Tech in India!,@AleksMihailov-yt9ot,13
I bought the CHEAPEST Tech in India!,@nischalofchrist,I think you got ripped off on that 7 dollar bluetooth speaker
I bought the CHEAPEST Tech in India!,@allisa92,90% products are Chinese 🤣🤣
I bought the CHEAPEST Tech in India!,@shadabansari9158,Laal hi😂 got me
I bought the CHEAPEST Tech in India!,@jsbach8018,"Fun Fact: The Jan 1st, 1970 was the date selected to be the beginning of all computer clocks. It was known to brick phones if you set your phone to this. Tom Scott made a very interesting video on this.<br><br>Edit: Look ma I&#39;m famous<br>Edit: Look ma people hate me"
I bought the CHEAPEST Tech in India!,@princekappil,Actually its not the right way to make rotti with that Rotti Maker.. Actually you have a Handle there to press the flour..
I bought the CHEAPEST Tech in India!,@drkabhisar,That&#39;s a tatti roti you made 😂
I bought the CHEAPEST Tech in India!,@Cameron08_,Realistically every flagship should be 200$ we’re just buying the brand <br><br>~iPhone 14 Pro Max user 😅
I bought the CHEAPEST Tech in India!,@gump5ter01,"Thing is for me tho, would u not be in a perpetual state of fear when ordering something that a fake arrives ?  It seems to be that this is pretty accepted. I’m guessing there are trusted marketplaces?"
I bought the CHEAPEST Tech in India!,@JayasuryaParthiban,Did not even skipped a single second bro! The video is sooo engaging. Appreciation for you and your team🔥
I bought the CHEAPEST Tech in India!,@naimulmusfiqnaim8364,Welcome to Bangladesh 🇧🇩😍
I bought the CHEAPEST Tech in India!,@mihirbhalerao2659,One of the best videos I have watched at your channel. The world needs to see India’s progress.
I bought the CHEAPEST Tech in India!,@TuxenMTB_,why is the sound quality that bad?
I bought the CHEAPEST Tech in India!,@priyanlevesque,Technical Guruji takes everyone to the exact same stores.
I bought the CHEAPEST Tech in India!,@mrtechartist5136,For a fact most of them made in China 🇨🇳
I bought the CHEAPEST Tech in India!,@phoenixboy8046,Let’s go 700k subs from Apple
I bought the CHEAPEST Tech in India!,@yuvrajharsh8763,"The market that @TechnicalGuruji took you to, its his <br>he owns it<br>no cap🧢"
I bought the CHEAPEST Tech in India!,@Truthloverr,A ripoff of a ripoff .. well someone just got burned 😅
I bought the CHEAPEST Tech in India!,@sarthaksharma9120,"Bro what’s Rottttttttti 😂😂😂 it’s Roti, cool down with the stress on T, made me laugh 🤭."
I bought the CHEAPEST Tech in India!,@maaz.m.,Please come to UAE also there is a lot here too
I bought the CHEAPEST Tech in India!,@AtulChoudhary,These all products are made in china
I bought the CHEAPEST Tech in India!,@lough_out_loud,You can get alot more useful things than the ones you actually picked up. Explore more.
I bought the CHEAPEST Tech in India!,@manojlds,"Apart from UPI, roti maker and Blinkit, the video is basically about Chinese manufacturing 🤷‍♂️<br><br>Fun video though."
I bought the CHEAPEST Tech in India!,@Wizard-lo6dm,The roti was not properly cooked Arun 😂
I bought the CHEAPEST Tech in India!,@quantumuniverse4606,You&#39;ve to collaborate with Tech-burner he&#39;s better than technical guru.
I bought the CHEAPEST Tech in India!,@thimirawishvajith3935,The background sound got me💀
I bought the CHEAPEST Tech in India!,@ojasvinchopra5747,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=439"">7:19</a> wrong map man.. please change it :)"
I bought the CHEAPEST Tech in India!,@abdelnour212,I need that fake AirPods Pro 2😭
I bought the CHEAPEST Tech in India!,@kaiperdaens7670,Cool.
I bought the CHEAPEST Tech in India!,@jassisafk7780,jugaad 😂😂
I bought the CHEAPEST Tech in India!,@rushipandya5606,paid sponsor by boat?
I bought the CHEAPEST Tech in India!,@anasnaikwadi2222,The scammer went back to scamming
I bought the CHEAPEST Tech in India!,@TecnoNerd,Now do Brazil
I bought the CHEAPEST Tech in India!,@creek9311,arun speaking hindi was not on my list of things to look forward to today lmao
I bought the CHEAPEST Tech in India!,@TechAbsolutes,Not gonna lie; one of my favorite videos! Feels like you&#39;re singing happy birthday to me lmao. 02/25 FTW
I bought the CHEAPEST Tech in India!,@shawonahmed5775,The NGage was a unique thing back then!
I bought the CHEAPEST Tech in India!,@aashayrane8555,"This is exactly what I keep trying to explain to people here in the UK is that, things are so EXPENSIVE."
I bought the CHEAPEST Tech in India!,@luckyaakuandfriendsofficia7451,"Loved the video, feels great to hear so good things about my country from you!"
I bought the CHEAPEST Tech in India!,@babybeast693,Literally all of these are Chinese made!
I bought the CHEAPEST Tech in India!,@harvurd111,“And a sub to the channel would be:” aaaaaaAaaAAAAAahhhh
I bought the CHEAPEST Tech in India!,@satvik211,sorry but that roti wasnt cooked
I bought the CHEAPEST Tech in India!,@DanishAli-tx9mp,All of this stuff is made in China!
I bought the CHEAPEST Tech in India!,@GSTech69,Please correct the map
I bought the CHEAPEST Tech in India!,@terrificNU,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=442"">7:22</a> Kindly put the right map"
I bought the CHEAPEST Tech in India!,@siddharthjain6873,"Roses are red, violets are blue, I liked my own comment because no one else will do"
I bought the CHEAPEST Tech in India!,@Sahityaaa,Unpexted 😂❤
I bought the CHEAPEST Tech in India!,@joelhummel55,love this video
I bought the CHEAPEST Tech in India!,@vipuljain6906,Plz use appropriate India&#39;s map next time
I bought the CHEAPEST Tech in India!,@LKRISHNAREDDY,"Guys! I mean, Arun you got our map wrong buddy! Quite a sensitive topic"
I bought the CHEAPEST Tech in India!,@JayasimhaMangipudi,"I use the M34 5G and the bloatware is a big issue, took me an hour to remove all of them."
I bought the CHEAPEST Tech in India!,@pranaybhoir3,Oh my god the folding iPhone 😂😂😂 I’m dead 😂😂😂
I bought the CHEAPEST Tech in India!,@Gus_Dawson,Do your thumbnails use AI?
I bought the CHEAPEST Tech in India!,@mankaransingh7836,me
I bought the CHEAPEST Tech in India!,@AdelShaikh29,Ripoff of a ripoff. 😂😂😂😂
I bought the CHEAPEST Tech in India!,@RaviKumar-hm3xn,Welcome to Bharat 🙏<br>But use India&#39;s correct map
I bought the CHEAPEST Tech in India!,@ankursingh924,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=442"">7:22</a> Kindly put the right map"
